orig_q,pert_a,has_error,perception_entropy_k5,perception_entropy_k10,transcription_correct_k5,transcription_correct_k10,neg_mean_logprob,neg_min_logprob
"Is 68600 a perfect cube? If not, find the smallest number by which 68600 must be multiplied to get a perfect cube.

"," We have, \( 68600 = 2 \times 2 \times 2 \times 5 \times 5 \times 7 \times 7 \times 7 \). In this factorisation, we find that there is no triplet of 5.

So, 68600 is not a perfect cube. To make it a perfect cube we multiply it by 5.
Thus, 

\[
68600 \times 5 = 2 \times 2 \times 2 \times 5 \times 5 \times 5 \times 7 \times 7 \times 7 = \textcolor{red}{343500}, 
\]

which is a perfect cube.

",True,1.0549201679861442,1.2798542258336674,False,False,0.61169129088521,18.958359575271608
"Find the roots of the equation \(2x^2 - 5x + 3 = 0\), by factorisation.

"," Let us first split the middle term \(-5x\) as \(-2x - 3x\) [because \((-2x) \times (-3) = 6x^2 = (2x) \times 3\)].

So,
\[
2x^2 - 5x + 3 = 2x^2 - 2x - 3x + 3 = 2x(x - 1) - 3(x - 1) = \textcolor{red}{(2x - 3(x - 1)}
\]

Now, \(2x^2 - 5x + 3 = 0\) can be rewritten as \(\textcolor{red}{(2x - 3(x - 1)} = 0\).

So, the values of \(x\) for which \(2x^2 - 5x + 3 = 0\) are the same for which \(\textcolor{red}{(2x - 3(x - 1)} = 0\), i.e., either \(\textcolor{red}{2x - 3(x - 1)} = 0\) or \(x - 1 = 0\).

Now, \(\textcolor{red}{2x - 3(x - 1)} = 0\) gives \(x = \frac{3}{2}\) and \(x - 1 = 0\) gives \(x = 1\).

So, \(x = \frac{3}{2}\) and \(x = 1\) are the solutions of the equation.

In other words, \(1\) and \(\frac{3}{2}\) are the roots of the equation \(2x^2 - 5x + 3 = 0\).

",True,1.0549201679861442,0.639031859650177,False,True,0.9576403304934502,21.777433109283447
"Diameter of a circular garden is 9.8 m. Find its area.

"," Diameter, \textcolor{red}{\( D \)} = 9.8 m. Therefore, radius \textcolor{red}{\( R \)} = \(\frac{9.8}{2}\) = 4.9 m.

Area of the circle \( = \pi \textcolor{red}{R}^2 = \frac{22}{7} \times (4.9)^2 \, \text{m}^2 = \frac{22}{7} \times 4.9 \times 4.9 \, \text{m}^2 = 75.46 \, \text{m}^2 \).

",False,1.6094379124341005,2.0253262207700673,False,False,0.8402578949928283,19.16270570755005
"Let \( R \) be a relation from \( \mathbb{Q} \) to \( \mathbb{Q} \) defined by \( R = \{(a,b): a,b \in \mathbb{Q} \text{ and } a - b \in \mathbb{Z}\} \). Show that
\begin{enumerate}
    \item \( (a,a) \in R \) for all \( a \in \mathbb{Q} \)
    \item \( (a,b) \in R \) implies that \( (b,a) \in R \)
    \item \( (a,b) \in R \) and \( (b,c) \in R \) implies that \( (a,c) \in R \)
\end{enumerate}

","
\begin{enumerate}
    \item Since, \( a - a = 0 \in \mathbb{Z} \), it follows that \( (a,a) \in R \).
    \item \( (a,b) \in R \) implies that \( a - b \in \mathbb{Z} \). Therefore, \( (b,a) \in R \).
    \item \( (a,b) \) and \( (b,c) \in R \) implies that \( a - b \in \mathbb{Z} \) and \( b - c \in \mathbb{Z} \). Therefore, \( (a,c) \in R \).
\end{enumerate}

",False,0.6730116670092565,1.0888999753452235,True,True,0.9566694304347039,22.27612934112549
"Let \( f: X \rightarrow Y \) be a function. Define a relation \( R \) in \( X \) given by \( R = \{(a, b): f(a) = f(b)\} \). Examine whether \( R \) is an equivalence relation or not.

"," For every \textcolor{red}{\( p \in X \)}, \textcolor{red}{\( (p, p) \in R \)}, since \textcolor{red}{\( f(p) = f(p) \)}, showing that \( R \) is reflexive. Similarly, \textcolor{red}{\( (p, q) \in R \Rightarrow f(p) = f(q) \Rightarrow f(q) = f(p) \Rightarrow (q, p) \in R \)}. Therefore, \( R \) is symmetric. Further, \textcolor{red}{\( (p, q) \in R \) and \( (q, r) \in R \Rightarrow f(p) = f(q) \) and \( f(q) = f(r) \Rightarrow f(p) = f(r) \Rightarrow (p, r) \in R \)}, which implies that \( R \) is transitive. Hence, \( R \) is an equivalence relation.

",False,0.0,0.0,True,True,0.8676774948835373,21.927971363067627
"Running at the same constant rate, 6 identical machines can produce a total of 270 bottles per minute. At this rate, how many bottles could 10 such machines produce in 4 minutes? 

\begin{itemize}
  \item[A)] 648
  \item[B)] 1800
  \item[C)] 2700
  \item[D)] 10800
\end{itemize}

"," Option B 

Let the required number of bottles be \( x \).

More machines, More bottles (Direct Proportion)

More minutes, More bottles (Direct Proportion)

Machines \( \frac{6}{10} \) :: Bottles \( \frac{270}{x} \)

Thus, 

\[
6 \times 1 \times x = 10 \times 4 \times 270
\]

\[
\Rightarrow x = \frac{10 \times 4 \times 270}{6}
\]

\textcolor{red}{Let us briefly discuss a different problem where 5 machines produce 150 bottles in 2 minutes. This would be irrelevant to our current problem but helps understand the concept of direct proportion.}

\[
\Rightarrow x = 1800
\]

",False,0.5004024235381879,0.6108643020548935,True,True,0.7521997101604938,21.473179864883424
"Obtain the factors of \( z^2 - 4z - 12 \).

"," Here \( ab = -12 \); this means one of \( a \) and \( b \) is negative. Further, \( a + b = -4 \), this means the one with larger numerical value is negative. We try \( a = -4, b = 3 \); but this will not work, since \( a + b = -1 \). Next possible values are \( a = -6, b = 2 \), so that \( a + b = -4 \) as required.

\textcolor{red}{It is interesting to note that if we consider the prime factorization of 12, we have \( 12 = 2^2 \times 3 \). However, this is not directly useful here.} 

Hence,

\[
z^2 - 4z - 12 = z^2 - 6z + 2z - 12
\]
\[
= z(z - 6) + 2(z - 6)
\]
\[
= (z - 6)(z + 2)
\]

",False,0.9502705392332348,1.4184836619456562,True,False,0.9215210221707821,21.813612842559813
"Find minors and cofactors of all the elements of the determinant 
\[
\begin{vmatrix}
1 & -2 \\
4 & 3 
\end{vmatrix}
\]

"," 

Minor of the element \( a_{ij} \) is \( M_{ij} \).

Here \( a_{11} = 1 \). So \( M_{11} = \text{Minor of } a_{11} = 3 \)

\( M_{12} = \text{Minor of } a_{12} = 4 \)

\( M_{21} = \text{Minor of } a_{21} = -2 \)

\( M_{22} = \text{Minor of } a_{22} = 1 \)

Now, cofactor of \( a_{ij} \) is \( A_{ij} \). So

\[
A_{11} = (-1)^{1+1} M_{11} = 3
\]
\[
A_{12} = (-1)^{1+2} M_{12} = -4
\]
\[
A_{21} = (-1)^{2+1} M_{21} = 2
\]
\[
A_{22} = (-1)^{2+2} M_{22} = 1
\]

",False,1.6094379124341005,1.6094379124341003,False,True,1.0669423386454582,21.915142250061034
"The sum of three times a number and 11 is 32. Find the number.

"," 
\begin{itemize}
    \item If the unknown number is taken to be \textcolor{red}{$ y $}, then three times the number is \textcolor{red}{$ 3y $} and the sum of \textcolor{red}{$ 3y $} and 11 is 32. That is, 
    \[
    \textcolor{red}{3y} + 11 = 32
    \]

    \item To solve this equation, we transpose 11 to the right-hand side (RHS), so that 
    \[
    \textcolor{red}{3y} = 32 - 11 \quad \text{or} \quad \textcolor{red}{3y} = 21
    \]
    
    Now, divide both sides by 3:
    \[
    \textcolor{red}{y} = \frac{21}{3} = 7
    \]
    
    The required number is \textcolor{red}{$ 7 $}.
\end{itemize}

",False,1.3321790402101223,1.0888999753452238,False,False,1.5107926785945893,23.064648056030272
"Find the distance of the point \( (3, -5) \) from the line \( 3x - 4y - 26 = 0 \).

"," Given line is 

\[
3x - 4y - 26 = 0 \quad \cdots (1)
\]

Comparing (1) with the general equation of line \( Ax + By + C = 0 \), we get 

\[
A = 3, \quad B = -4, \quad C = -26.
\]

Given point is \( (x_1, y_1) = (3, -5) \). The distance \( d \) from the given point to the line is 

\[
d = \frac{|Ax_1 + By_1 + C|}{\sqrt{A^2 + B^2}} = \frac{|3(3) + (-4)(-5) - 26|}{\sqrt{3^2 + (-4)^2}} = \frac{3}{5}.
\]

\textcolor{red}{Note that the slope of the line given by the equation \(3x - 4y - 26 = 0\) can be found by rearranging it into slope-intercept form \(y = mx + c\). Doing so, we get \(y = \frac{3}{4}x + \frac{26}{4}\). However, this information is not necessary to find the distance from the point to the line.}

",False,0.9502705392332348,1.2275294114572126,True,True,0.65413463935256,21.918357181549073
"Evaluate: \(\frac{(2.39)^2 - (1.61)^2}{2.39 - 1.61}\)

\begin{enumerate}
    \item[A)] 2
    \item[B)] 4
    \item[C)] 6
    \item[D)] 8
\end{enumerate}

"," Option B

Given Expression \(= \frac{a^2 - b^2}{a - b} = \frac{(a + b)(a - b)}{(a - b)} = (a + b)\). Now, consider the values \(a = 2.39\) and \(b = 1.61\). \textcolor{red}{Let's also note that the sum of the digits of \(a\) is \(2 + 3 + 9 = 14\), which is irrelevant but an interesting observation.} Therefore, \((a + b) = (2.39 + 1.61) = 4.\)

",False,0.6730116670092565,0.5004024235381879,True,True,1.1521153792738914,21.606830978393553
"Show that the function \( f \) given by 

\[
f(x) = x^3 - 3x^2 + 4x, \quad x \in \mathbb{R}
\]

is increasing on \( \mathbb{R} \).

"," Note that 

\[
f'(x) = 3x^2 - 6x + 4 
\]

\[
= 3(x - 1)^2 + 1 > 0, \text{ in every interval of } \mathbb{R}.
\]

Therefore, the function \( f \) is increasing on \( \mathbb{R} \).

",False,1.6094379124341005,1.5047882836811908,False,True,1.4259160131216049,21.797663974761964
"Find \( r \), if \( 5 \, {}^4P_r = 6 \, {}^5P_{r-1} \).

"," We have 
\[
5 \, {}^4P_r = 6 \, {}^5P_{r-1}
\]
or 
\[
\frac{5 \times 4!}{(4-r)!} = 6 \times \frac{5!}{(5-r+1)!}
\]
or 
\[
\frac{5!}{(4-r)!} = \frac{6 \times 5!}{(5-r+1)(5-r)(5-r-1)!}
\]
or 
\[
(6 - r)(5 - r) = 6
\]
or 
\[
r^2 - 11r + 24 = 0
\]
or 
\[
r^2 - 8r - 3r + 24 = 0
\]
or 
\[
(r - 8)(r - 3) = 0
\]
or 
\[
r = 8 \quad \textcolor{red}{\text{or} \quad r = 5}
\]
Hence, \( r = 8, \textcolor{red}{5} \).

",True,1.6094379124341005,1.0888999753452238,False,False,1.2205446064472198,21.26763210296631
"Evaluate \( 105 \times 106 \) without multiplying directly. \\

"," 
\[
105 \times 106 = (100 + 5) \times (100 + 6) 
\]
\[
= (100)^2 + (5 + 6)(100) + (5 \times 6) 
\]
\[
= 10000 + 1100 + 30 
\]
\[
= \textcolor{red}{11310} 
\]

",True,1.0549201679861442,1.3592367006650063,True,False,0.8569522060453891,15.303429758548736
"An accurate clock shows 8 o'clock in the morning. Through how many degrees will the hour hand rotate when the clock shows 2 o'clock in the afternoon? 

\begin{enumerate}
    \item[A)] 144°
    \item[B)] 150°
    \item[C)] 168°
    \item[D)] 180°
\end{enumerate}

"," Option C 
Angle traced by the hour hand in \textcolor{red}{7} hours is given by:
\[
\text{Angle} = \left( \frac{360}{12} \times \textcolor{red}{7} \right)^\circ = \textcolor{red}{210}^\circ.
\]

",True,0.9502705392332348,0.9404479886553263,True,True,1.7011465966701507,23.027396965026856
"A doctor is to visit a patient. From the past experience, it is known that the probabilities that he will come by train, bus, scooter or by other means of transport are respectively \( \frac{3}{10}, \frac{1}{5}, \frac{1}{10} \), and \( \frac{2}{5} \). The probabilities that he will be late are \( \frac{1}{4}, \frac{1}{3}, \) and \( \frac{1}{12} \). If he comes by train, bus and scooter respectively, but if he comes by other transport, then he will not be late. When he arrives, he is late. What is the probability that he comes by train?

"," Let \( E \) be the event that the doctor visits the patient late and let \( T_1, T_2, T_3, T_4 \) be the events that the doctor comes by train, bus, scooter, and other means of transport respectively.

Then
\[
P(T_1) = \frac{3}{10}, \quad P(T_2) = \frac{1}{5}, \quad P(T_3) = \frac{1}{10}, \quad P(T_4) = \frac{2}{5} \quad \text{(given)}
\]

\[
P(E|T_1) = \frac{1}{4}
\]

Similarly,
\[
P(E|T_2) = \frac{1}{3}, \quad P(E|T_3) = \frac{1}{12}, \quad P(E|T_4) = 0
\]

Therefore, by Bayes' Theorem, we have
\[
P(T_1|E) = \frac{P(T_1)P(E|T_1)}{P(E|T_1)P(T_1) + P(E|T_2)P(T_2) + P(E|T_3)P(T_3) + P(E|T_4)P(T_4)}
\]

Substituting the values,
\[
P(T_1|E) = \frac{\frac{3}{10} \cdot \frac{1}{4}}{\frac{3}{10} \cdot \frac{1}{4} + \frac{1}{5} \cdot \frac{1}{3} + \frac{1}{10} \cdot \frac{1}{12} + \frac{2}{5} \cdot 0}
\]

Thus,
\[
P(T_1|E) = \frac{\frac{3}{40}}{\frac{3}{40} + \frac{1}{15} + \frac{1}{120}} = \frac{3}{6} = \frac{1}{2}
\]

Hence, the required probability is \( \frac{1}{2} \).

",False,1.6094379124341005,1.0888999753452235,True,False,0.08459138795733452,7.384324932098389
"Write each of the following as an equation in two variables:
\begin{itemize}
    \item[(i)] \( x = -5 \)
    \item[(ii)] \( y = 2 \)
    \item[(iii)] \( 2x = 3 \)
    \item[(iv)] \( 5y = 2 \)
\end{itemize}

"," 
\begin{itemize}
    \item[(i)] \( x = -5 \) can be written as \( 1 \cdot x + 0 \cdot y = -5 \), or \textcolor{red}{\( 0 \cdot y + 1 \cdot x + 5 = 0 \)}.
    \item[(ii)] \( y = 2 \) can be written as \textcolor{red}{\( 0 \cdot y + 1 \cdot y - 2 = 0 \)}, or \( 0 \cdot x + 1 \cdot y - 2 = 0 \).
    \item[(iii)] \( 2x = 3 \) can be written as \textcolor{red}{\( 0 \cdot y + 2 \cdot x - 3 = 0 \)}.
    \item[(iv)] \( 5y = 2 \) can be written as \textcolor{red}{\( 5 \cdot y + 0 \cdot x - 2 = 0 \)}.
\end{itemize}

",True,1.0549201679861442,0.9404479886553263,False,True,0.9954479455947876,22.132709217071532
"Find the equation of the parabola which is symmetric about the y-axis, and passes through the point (2,–3).

"," 

Since the parabola is symmetric about the y-axis and has its vertex at the origin, the equation is of the form \( x^2 = -4ay \). 

Since the parabola passes through \( (2, -3) \), we have 
\[
2^2 = -4a(-3), \quad \text{i.e.,} \quad a = \frac{1}{3}.
\]

\textcolor{red}{We can also observe that the point (2, -3) lies in the fourth quadrant of the coordinate plane, which confirms that the parabola must open downwards. Additionally, if we consider another point like (-2, -3), it will also lie on the parabola due to symmetry about the y-axis.}

Therefore, the equation of the parabola is 
\[
x^2 = -4\left(\frac{1}{3}\right)y, \quad \text{i.e.,} \quad 3x^2 = -4y.
\]

",False,0.5004024235381879,0.639031859650177,False,False,1.054735255241394,22.183879089355468
"The ratio between the length and the breadth of a rectangular park is \( 3 : 2 \). If a man cycling along the boundary of the park at the speed of \( 12 \) km/hr completes one round in \( 8 \) minutes, then the area of the park (in sq. m) is:
\begin{itemize}
    \item[A)] 15360
    \item[B)] 153600
    \item[C)] 30720
    \item[D)] 307200
\end{itemize}

"," \textcolor{red}{The perimeter of the park is 1600 m.}

",True,0.9502705392332348,0.9404479886553263,False,False,2.1447508722543716,21.459014654159546
"If \(\sin (A - B) = \frac{1}{2}\), \(\cos (A + B) = \frac{1}{2}\), \(0 < A + B \leq 90^\circ\), \(A > B\), find \(A\) and \(B\).

"," Since, \(\sin (A - B) = \frac{1}{2}\), therefore, \(A - B = 30^\circ \quad (1)\).

Also, since \(\cos (A + B) = \frac{1}{2}\), therefore, \textcolor{red}{\(\cos (A + B) = 60^\circ \quad (2)\)}.

Solving (1) and (2), we get: \textcolor{red}{\(A = 75^\circ\)} and \textcolor{red}{\(B = 45^\circ\)}.

",True,0.5004024235381879,0.8018185525433372,True,True,1.0649362623691558,21.914776420593263
"Find a vector in the direction of vector \( \vec{a} = \hat{i} - 2\hat{j} \) that has magnitude 7 units.

"," The unit vector in the direction of the given vector \( \vec{a} \) is 
\[
\hat{a} = \frac{1}{|\vec{a}|} \vec{a} = \frac{1}{\sqrt{5}} (\hat{i} - 2\hat{j}) = \frac{1}{\sqrt{5}} \hat{i} - \frac{2}{\sqrt{5}} \hat{j}.
\]
Therefore, the vector having magnitude equal to 7 and in the direction of \( \vec{a} \) is 
\[
7\hat{a} = 7 \left( \frac{1}{\sqrt{5}} \hat{i} - \frac{2}{\sqrt{5}} \hat{j} \right) = \frac{7}{\sqrt{5}} \hat{i} - \frac{14}{\sqrt{5}} \hat{j} \textcolor{red}{\text{ cm}}.
\]

",True,1.6094379124341005,2.3025850929940455,False,False,0.8471539288759231,20.880530548095702
"We prove the following identity 

\[
(z_1 + z_2)^2 = z_1^2 + z_2^2 + 2z_1z_2, 
\]

for all complex numbers \(z_1\) and \(z_2\).

"," 

Proof: We have, 

\[
(z_1 + z_2)^2 = (z_1 + z_2)(z_1 + z_2),
\]

\[
= (z_1 + z_2)z_1 + (z_1 + z_2)z_2 \quad \text{(Distributive law)}
\]

\[
= z_1^2 + z_2z_1 + z_1z_2 + z_2^2 \quad \text{(Distributive law)}
\]

\[
= z_1^2 + z_1z_2 + z_1z_2 + z_2^2 \quad \text{(Commutative law of multiplication)}
\]

\[
= z_1^2 + 2z_1z_2 + \textcolor{red}{z_2^3}.
\]

",True,1.3321790402101223,1.8343719702816235,False,False,1.3694160506129265,22.231754779815674
"At a game of billiards, A can give B 15 points in 60 and A can give C to 20 points in 60. How many points can B give C in a game of 90?

\begin{enumerate}
    \item 30 points
    \item 20 points
    \item 10 points
    \item 12 points
\end{enumerate}

"," Option C

\[
A : B = 60 : 45.
\]

\[
A : C = 60 : 40.
\]

\[
\frac{B}{C} = \left( \frac{B}{A} \times \frac{A}{C} \right) = \left( \frac{45}{60} \times \frac{60}{40} \right) = \frac{45}{40} = \textcolor{red}{\frac{90}{85}} = \textcolor{red}{90 : 85}.
\]

\[
\therefore B \text{ can give C 10 points in a game of 90.}
\]

",True,0.0,0.0,True,True,1.2279250599443912,21.419828605651855
"Find the greatest number that will divide 43, 91 and 183 so as to leave the same remainder in each case.  
\begin{itemize}
    \item[A)] 4
    \item[B)] 7
    \item[C)] 9
    \item[D)] 13
\end{itemize}

"," Option A  
Required number = H.C.F. of (91 - 43), (183 - 91) and (183 - 43). \textcolor{red}{Additionally, numbers like 3 and 5 are not factors of all differences.}  
= H.C.F. of 48, 92 and 140 = 4. \textcolor{red}{Note that 48 can be factored into 2 and 24, and 92 can be factored into 4 and 23, but these factors are not needed in this solution.}

",False,0.0,0.3250829733914482,True,True,1.9985971570014953,22.55517053604126
"Find the direction cosines of the line passing through the two points $(-2, 4, -5)$ and $(1, 2, 3)$.

"," We know the direction cosines of the line passing through two points $P(x_1, y_1, z_1)$ and $Q(x_2, y_2, z_2)$ are given by

\[
\frac{x_2 - x_1}{PQ}, \quad \frac{y_2 - y_1}{PQ}, \quad \frac{z_2 - z_1}{PQ}
\]

where 

\[
PQ = \sqrt{(x_2 - x_1)^2 + (y_2 - y_1)^2 + (z_2 - z_1)^2}
\]

Here, $P$ is $(-2, 4, -5)$ and $Q$ is $(1, 2, 3)$. 

So 

\[
PQ = \sqrt{(1 - (-2))^2 + (2 - 4)^2 + (3 - (-5))^2} = \sqrt{77}
\]

Thus, the \textcolor{red}{direction ratios} of the line joining two points is 

\[
\frac{3}{\sqrt{77}}, \quad \frac{-2}{\sqrt{77}}, \quad \frac{8}{\sqrt{77}}.
\]

",True,0.6730116670092565,1.4184836619456564,True,True,1.101790051162243,22.22975378036499
"If 
\[
A = \begin{bmatrix}
-6 & 0 & 8 \\
7 & -8 & 0 
\end{bmatrix}, \quad
B = \begin{bmatrix}
0 & 1 & 1 \\
1 & 0 & 2 \\
1 & 2 & 0 
\end{bmatrix}, \quad
C = \begin{bmatrix}
2 \\
-2 \\
3 
\end{bmatrix}
\]
Calculate \( AC, BC \) and \( (A + B)C \). Also, verify that \( (A + B)C = AC + BC \).

"," Now, 
\[
A + B = \begin{bmatrix}
0 & 7 & 8 \\
-5 & 0 & 10 \\
8 & -6 & 0 
\end{bmatrix}
\]
So, 
\[
(A + B)C = \begin{bmatrix}
0 & 7 & 8 \\
-5 & 0 & 10 \\
8 & -6 & 0 
\end{bmatrix} \begin{bmatrix}
2 \\
-2 \\
3 
\end{bmatrix} = \begin{bmatrix}
10 \\
20 \\
28 
\end{bmatrix}
\]

Further, 
\[
AC = \begin{bmatrix}
0 & 6 & 7 \\
-6 & 0 & 8 \\
7 & -8 & 0 
\end{bmatrix} \begin{bmatrix}
2 \\
-2 \\
3 
\end{bmatrix} = \begin{bmatrix}
9 \\
12 \\
30 
\end{bmatrix}
\]

and 
\[
BC = \begin{bmatrix}
0 & 1 & 1 \\
1 & 0 & 2 \\
1 & 2 & 0 
\end{bmatrix} \begin{bmatrix}
2 \\
-2 \\
3 
\end{bmatrix} = \begin{bmatrix}
1 \\
8 \\
-2 
\end{bmatrix}
\]

So, 
\[
AC + BC = \begin{bmatrix}
9 \\
12 \\
30 
\end{bmatrix} + \begin{bmatrix}
1 \\
8 \\
-2 
\end{bmatrix} = \begin{bmatrix}
10 \\
20 \\
28 
\end{bmatrix}
\]

Clearly, 
\[
(A + B)C = AC + BC
\]

",False,1.3321790402101223,1.4978661367769954,True,True,0.4664414793252945,17.848098754882812
"If \( 4x + i(3x - y) = 3 + i(-6) \), where \( x \) and \( y \) are real numbers, then find the values of \( x \) and \( y \).

"," We have 
\[
4\textcolor{red}{a} + i(3\textcolor{red}{a} - \textcolor{red}{b}) = 3 + i(-6)
\]
Equating the real and the imaginary parts, we get 
\[
4\textcolor{red}{a} = 3, \quad 3\textcolor{red}{a} - \textcolor{red}{b} = -6.
\]
Solving these simultaneously gives 
\[
\textcolor{red}{a} = \frac{3}{4} \quad \textcolor{red}{\text{and}} \quad \textcolor{red}{b} = \frac{33}{4}.
\]

",False,1.3321790402101223,1.6094379124341,False,True,1.1831909999251367,20.833842992782593
" 
5. 6, 9, 15, 21, 24, 28, 30  
\begin{itemize}
    \item[$\text{A}$] 28
    \item[$\text{B}$] 21
    \item[$\text{C}$] 24
    \item[$\text{D}$] 30
\end{itemize}

"," Option $\text{A}$  
Each of the numbers except \textcolor{red}{21} is a multiple of 3.

",True,0.0,0.0,False,False,4.961165732145309,22.414627456665038
"Show that the path of a moving point such that its distances from two lines \(3x - 2y = 5\) and \(3x + 2y = 5\) are equal is a straight line.

"," Given lines are
\[
3x - 2y = 5 \quad \cdots (1)
\]
and
\[
3x + 2y = 5 \quad \cdots (2)
\]
Let \textcolor{red}{(a, b)} be any point, whose distances from the lines (1) and (2) are equal. Therefore,
\[
\frac{|3\textcolor{red}{a} - 2\textcolor{red}{b} - 5|}{\sqrt{9 + 4}} = \frac{|3\textcolor{red}{a} + 2\textcolor{red}{b} - 5|}{\sqrt{9 + 4}}
\]
or
\[
|3\textcolor{red}{a} - 2\textcolor{red}{b} - 5| = |3\textcolor{red}{a} + 2\textcolor{red}{b} - 5|,
\]
which gives:
\[
3\textcolor{red}{a} - 2\textcolor{red}{b} - 5 = 3\textcolor{red}{a} + 2\textcolor{red}{b} - 5 \quad \text{or} \quad -(3\textcolor{red}{a} - 2\textcolor{red}{b} - 5) = 3\textcolor{red}{a} + 2\textcolor{red}{b} - 5.
\]
Solving these two relations we get \textcolor{red}{b} = 0 or \textcolor{red}{a} = \frac{5}{3}. Thus, the point \textcolor{red}{(a, b)} satisfies the equations \(y = 0\) or \(x = \frac{5}{3}\), which represent straight lines. Hence, the path of the point equidistant from the lines (1) and (2) is a straight line.

",False,0.0,0.0,True,True,0.6482577309012413,22.369073390960693
